product_id,brand,name,price,category,category_code,rating,review_count,link,crawled_at
3039167,폴로 랄프 로렌,폴로 랄프 로렌(POLO RALPH LAUREN) 케이블 니트 울 코튼 지퍼 스웨터 - 블루 - 사이즈 & 후기,299000원,상의,001,5.0,43,https://www.musinsa.com/products/3039167,2025-03-24 17:48:17
3588503,탑텐,탑텐(TOPTEN) 남성) 소프트터치 가디건_MSD4EC1901 - 사이즈 & 후기,9900원,상의,001,4.7,78,https://www.musinsa.com/products/3588503,2025-03-24 17:48:22
4506838,라이크더모스트,라이크더모스트(LIKE THE MOST) 1992 라이크더모스트 오버핏 후드_와인 - 사이즈 & 후기,35900원,상의,001,4.9,65,https://www.musinsa.com/products/4506838,2025-03-24 17:48:26
3828137,지오다노,지오다노(GIORDANO) 심플 프린트 맨투맨 024510 [7color] - 사이즈 & 후기,15000원,상의,001,4.8,46,https://www.musinsa.com/products/3828137,2025-03-24 17:48:30
2736788,오아이오아이 컬렉션,오아이오아이 컬렉션(OIOI COLLECTION) FIVETWO STAMP SHIRT [OFF WHITE] - 사이즈 & 후기,32700원,상의,001,4.6,13,https://www.musinsa.com/products/2736788,2025-03-24 17:48:35
3048820,티떠블유엔,티떠블유엔(TWN) 왓이브 후드 그레이 HHHD3472 - 사이즈 & 후기,43900원,상의,001,4.9,1113,https://www.musinsa.com/products/3048820,2025-03-24 17:48:39
4637920,1993스튜디오,1993스튜디오(1993STUDIO) [CHODAN] 피그먼트 트랙 롱슬리브_차콜 - 사이즈 & 후기,57900원,상의,001,4.6,25,https://www.musinsa.com/products/4637920,2025-03-24 17:48:44
4241149,브론슨,브론슨(BRONSON) Retro Motorcycle Graphic Tee White - 사이즈 & 후기,39900원,상의,001,4.9,51,https://www.musinsa.com/products/4241149,2025-03-24 17:48:49
3201995,솔티,솔티(SORTIE) Utility Henly neck T-Shirts (Black) - 사이즈 & 후기,27000원,상의,001,4.8,116,https://www.musinsa.com/products/3201995,2025-03-24 17:48:54
4826084,시그니처,시그니처(SIGNATURE) 크롭 체크 셔츠[블랙] - 사이즈 & 후기,34900원,상의,001,0.0,0,https://www.musinsa.com/products/4826084,2025-03-24 17:48:58
