product_id,brand,name,price,category,category_code,rating,review_count,link,crawled_at
3838646,로아드로아,로아드로아(ROIDESROIS) 서브젝트 스트링 매쉬 백팩 (블랙) - 사이즈 & 후기,59800원,가방,004,5.0,14,https://www.musinsa.com/products/3838646,2025-03-24 11:41:25
4433954,피닉스,피닉스(PHOENIX) 스트링 포켓 숄더백-베이지 - 사이즈 & 후기,39360원,가방,004,4.9,42,https://www.musinsa.com/products/4433954,2025-03-24 11:41:29
4406383,두마로,두마로(DUMARO) 져니 스몰 투웨이 크로스백 / 블랙 - 사이즈 & 후기,39900원,가방,004,4.8,213,https://www.musinsa.com/products/4406383,2025-03-24 11:41:33
4767320,프렌다,프렌다(PRENDA) PRDA VINTAGE ACCORDION WALLET BLACK - 사이즈 & 후기,29400원,가방,004,0.0,0,https://www.musinsa.com/products/4767320,2025-03-24 11:41:38
4682443,분크,분크(VUNQUE) Perfec Grab Shopper L (퍼펙 그랩 쇼퍼 라지)_2colors - 사이즈 & 후기,365000원,가방,004,5.0,8,https://www.musinsa.com/products/4682443,2025-03-24 11:41:42
2754066,마뗑킴,마뗑킴(MATIN KIM) BABY SPORTY TOTE BAG IN IVORY - 사이즈 & 후기,138000원,가방,004,4.9,414,https://www.musinsa.com/products/2754066,2025-03-24 11:41:47
3811519,베이프릴,베이프릴(BEIPRIL) 바인드 크로스백 (아이보리) - 사이즈 & 후기,55500원,가방,004,5.0,3,https://www.musinsa.com/products/3811519,2025-03-24 11:41:52
3838286,로아드로아,로아드로아(ROIDESROIS) 포인트 미니포켓 숄더 크로스백 (블랙) - 사이즈 & 후기,29900원,가방,004,5.0,4,https://www.musinsa.com/products/3838286,2025-03-24 11:41:57
4671222,아레나,아레나(ARENA) 팀아레나 선수 원피스 싱글플라이 레스트백 AYAL1CO08LGY - 사이즈 & 후기,109000원,스포츠/용품,017,4.8,4,https://www.musinsa.com/products/4671222,2025-03-24 11:43:03
3176245,배럴,배럴(BARREL) 우먼 리플렉션 홀릭 타이백 수영복 핑크 (B3SWSWS010PNK) - 사이즈 & 후기,62300원,스포츠/용품,017,4.9,23,https://www.musinsa.com/products/3176245,2025-03-24 11:43:07
4056862,디스커버리 익스페디션,디스커버리 익스페디션(DISCOVERY EXPEDITION) 프레시벤트 여성 핫썸머 풀집업 크롭 래쉬가드 (CREAM) - 사이즈 & 후기,62300원,스포츠/용품,017,4.7,25,https://www.musinsa.com/products/4056862,2025-03-24 11:43:13
3736328,써피,써피(SURFEA) CARANDAS SWIM_NAVY - 사이즈 & 후기,119800원,스포츠/용품,017,4.8,12,https://www.musinsa.com/products/3736328,2025-03-24 11:43:18
4329671,떨스티클럽,떨스티클럽(THIRSTYCLUB) Santa monica bikini - High rise bottom - 사이즈 & 후기,48000원,스포츠/용품,017,4.9,9,https://www.musinsa.com/products/4329671,2025-03-24 11:43:24
2571364,위크나인,위크나인(WEEK9) 캔디라인 비키니_블루 - 사이즈 & 후기,27500원,스포츠/용품,017,4.7,24,https://www.musinsa.com/products/2571364,2025-03-24 11:43:28
4414237,비키비키,비키비키(BIKIBIKI) 로미오 니트 비키니 - 사이즈 & 후기,46000원,스포츠/용품,017,4.6,14,https://www.musinsa.com/products/4414237,2025-03-24 11:43:34
3754027,루프루프,루프루프(LOOPLOOP) [스트로베리 테이블_레드] 원피스 수영복 - 사이즈 & 후기,87000원,스포츠/용품,017,4.8,80,https://www.musinsa.com/products/3754027,2025-03-24 11:43:40
3864132,노스페이스,노스페이스(THE NORTH FACE) NJ3BQ05K 화이트라벨 네오 올레마 자켓 - 사이즈 & 후기,99000원,스포츠/용품,017,4.9,8,https://www.musinsa.com/products/3864132,2025-03-24 11:43:46
2585118,위크나인,위크나인(WEEK9) 하운드패턴 비키니 - 사이즈 & 후기,29900원,스포츠/용품,017,4.8,28,https://www.musinsa.com/products/2585118,2025-03-24 11:43:52
3761813,리복,리복(REEBOK) 플로트라이드 에너지 아르고스 X - 그레이 - 사이즈 & 후기,139500원,스포츠/용품,017,4.6,7,https://www.musinsa.com/products/3761813,2025-03-24 11:43:58
3365408,코랄리크,코랄리크(CORALIQUE) 백 스트링 크로셰 비키니 아이보리 - 사이즈 & 후기,109250원,스포츠/용품,017,4.9,177,https://www.musinsa.com/products/3365408,2025-03-24 11:44:02
4824366,로스트인서울,로스트인서울(LOST IN SEOUL) 아이스베리 원피스 수영복 - 사이즈 & 후기,79000원,스포츠/용품,017,0.0,0,https://www.musinsa.com/products/4824366,2025-03-24 11:44:07
